corpus/aman/M8_Interaction_Events.bum	dragging_airplane_glue	PASS
corpus/aman/M8_Interaction_Events.bum	dragged_zoom_level_type	PASS
corpus/aman/M8_Interaction_Events.bum	dragged_zoom_level_finite	PASS
corpus/aman/M8_Interaction_Events.bum	dragged_zoom_level_card	PASS
corpus/aman/M8_Interaction_Events.bum	get_dragged_airplane	PASS
corpus/aman/M8_Interaction_Events.bum	time_visible	PASS
corpus/aman/M8_Interaction_Events.bum	different_time	PASS
corpus/aman/M8_Interaction_Events.bum	dragged_airplane	PASS
corpus/aman/M8_Interaction_Events.bum	no_dragged_zoom_level	PASS
corpus/aman/M8_Interaction_Events.bum	no_dragged_airplane	PASS
corpus/aman/M8_Interaction_Events.bum	dragged_zoom_level	PASS
corpus/aman/M8_Interaction_Events.bum	cannot_move_airplane_while_zooming	PASS
corpus/aman/M8_Interaction_Events.bum	target_zoom_type	PASS
corpus/aman/M8_Interaction_Events.bum	have_dragged_zoom_level	PASS
corpus/aman/M8_Interaction_Events.bum	different_zoom	PASS
corpus/aman/M8_Interaction_Events.bum	dragged_zoom_level	PASS
corpus/aman/M9_Mouse_Ctx.buc	valid_mouse_positions	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,5	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,6	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_pressed_init	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,4	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_not_pressed	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_not_pressed	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_not_pressed	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	theorem	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	set_to_release	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_not_pressed	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	no_mouse_click	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	set_mouse_click	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act3,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	time	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_Block_not_empty	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	theorem	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_pos	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	isClickedBlock_not_empty	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_pos	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	time	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act3,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	act9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,3	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_pos	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_pos	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_no_airplane	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	press_mouse	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_no_airplane	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	press_mouse	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	theorem	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_pos	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,2	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	grd9,1	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	clicked_nothing	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	press_mouse	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	is_mouse_pressed	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	current_mouse_selection	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	is_clicked_block	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	is_clicked_block_fin	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	is_clicked_block_card	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	block_slot_position	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	block_slot_position_fin	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	block_slot_position_card	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	airplane_Position	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	airplane_Position_fin	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	airplane_Position_card	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	zoom_Position	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	zoom_Position_fin	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	zoom_Position_card	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_pos_not_empty	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	zoom_pos_not_empty	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	block_pos_not_empty	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	click_start_airplane	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	click_start_block	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	click_start_zoom	PASS
corpus/aman/M9_Push_Mouse_Buttons.bum	mouse_over_airplane_when_dragged	PASS
corpus/aman/MAbs.bum	actAbs	PASS
corpus/aman/MAbs.bum	act1,1	PASS
corpus/aman/MAbs.bum	act2,1	PASS
corpus/aman/MAbs.bum	act6,1	PASS
corpus/aman/MAbs.bum	act5,1	PASS
corpus/aman/MAbs.bum	act7,1	PASS
corpus/aman/MAbs.bum	abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	dragged_zoom_level	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	act9,5	PASS
corpus/aman/MAbs.bum	act9,6	PASS
corpus/aman/MAbs.bum	mouse_pressed_init	PASS
corpus/aman/MAbs.bum	is_mouse_pressed	PASS
corpus/aman/MAbs.bum	inv3,1	PASS
corpus/aman/MAbs.bum	abstracT_blocks_fin_2	PASS
corpus/aman/MAbs.bum	inv0,1	PASS
corpus/aman/MAbs.bum	inv4,1	PASS
corpus/aman/MAbs.bum	inv6,1	PASS
corpus/aman/MAbs.bum	inv5,1	PASS
corpus/aman/MAbs.bum	inv7,1	PASS
corpus/aman/MAbs.bum	abstract_selectedAirplane_finite	PASS
corpus/aman/MAbs.bum	abstract_selectedAirplane_card	PASS
corpus/aman/MAbs.bum	dragged_airplane_type	PASS
corpus/aman/MAbs.bum	dragged_airplane_finite	PASS
corpus/aman/MAbs.bum	dragged_airplane_card	PASS
corpus/aman/MAbs.bum	dragged_zoom_level_type	PASS
corpus/aman/MAbs.bum	dragged_zoom_level_finite	PASS
corpus/aman/MAbs.bum	dragged_zoom_level_card	PASS
corpus/aman/MAbs.bum	cannot_move_airplane_while_zooming	PASS
corpus/aman/MAbs.bum	current_mouse_selection	PASS
corpus/aman/MAbs.bum	ABS_blocked	PASS
corpus/aman/MAbs.bum	is_clicked_block_fin	PASS
corpus/aman/MAbs.bum	is_clicked_block_card	PASS
corpus/aman/MAbs.bum	block_slot_position	PASS
corpus/aman/MAbs.bum	block_slot_position_fin	PASS
corpus/aman/MAbs.bum	block_slot_position_card	PASS
corpus/aman/MAbs.bum	airplane_Position	PASS
corpus/aman/MAbs.bum	airplane_Position_fin	PASS
corpus/aman/MAbs.bum	airplane_Position_card	PASS
corpus/aman/MAbs.bum	zoom_Position	PASS
corpus/aman/MAbs.bum	zoom_Position_fin	PASS
corpus/aman/MAbs.bum	zoom_Position_card	PASS
corpus/aman/MAbs.bum	mouse_pos_not_empty	PASS
corpus/aman/MAbs.bum	zoom_pos_not_empty	PASS
corpus/aman/MAbs.bum	block_pos_not_empty	PASS
corpus/aman/MAbs.bum	mouse_over_airplane_when_dragged	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	target_zoom_type	PASS
corpus/aman/MAbs.bum	have_dragged_zoom_level	PASS
corpus/aman/MAbs.bum	different_zoom	PASS
corpus/aman/MAbs.bum	dragged_zoom_level	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	grd9,2	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	grd9,2	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	grd9,2	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	act9,3	PASS
corpus/aman/MAbs.bum	act9,4	PASS
corpus/aman/MAbs.bum	abs_new_air	PASS
corpus/aman/MAbs.bum	no_abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	act_schedule	PASS
corpus/aman/MAbs.bum	act2,1	PASS
corpus/aman/MAbs.bum	act5,1	PASS
corpus/aman/MAbs.bum	act7,1	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	actAbstractBlocked	PASS
corpus/aman/MAbs.bum	grdAbstractBlocked	PASS
corpus/aman/MAbs.bum	mouse_not_pressed	PASS
corpus/aman/MAbs.bum	abs_new_air	PASS
corpus/aman/MAbs.bum	no_abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	grd9,2	PASS
corpus/aman/MAbs.bum	act_schedule	PASS
corpus/aman/MAbs.bum	act2,1	PASS
corpus/aman/MAbs.bum	act5,1	PASS
corpus/aman/MAbs.bum	act7,1	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	grdAbstractBlocked	PASS
corpus/aman/MAbs.bum	act9,2	PASS
corpus/aman/MAbs.bum	actAbstractBlocked	PASS
corpus/aman/MAbs.bum	mouse_not_pressed	PASS
corpus/aman/MAbs.bum	abs_new_air	PASS
corpus/aman/MAbs.bum	no_abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	act_schedule	PASS
corpus/aman/MAbs.bum	act2,1	PASS
corpus/aman/MAbs.bum	act5,1	PASS
corpus/aman/MAbs.bum	act7,1	PASS
corpus/aman/MAbs.bum	grdAbstractBlocked	PASS
corpus/aman/MAbs.bum	actAbstractBlocked	PASS
corpus/aman/MAbs.bum	mouse_not_pressed	PASS
corpus/aman/MAbs.bum	act5,1	PASS
corpus/aman/MAbs.bum	act7,1	PASS
corpus/aman/MAbs.bum	no_abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	dragging_abstract_airplane	PASS
corpus/aman/MAbs.bum	theorem	PASS
corpus/aman/MAbs.bum	set_to_release	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	mouse_not_pressed	PASS
corpus/aman/MAbs.bum	grd2,1	PASS
corpus/aman/MAbs.bum	grd7,1	PASS
corpus/aman/MAbs.bum	no_abstract_dragged_airplane	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
corpus/aman/MAbs.bum	grd9,2	PASS
corpus/aman/MAbs.bum	act2,1	PASS
corpus/aman/MAbs.bum	act6,1	PASS
corpus/aman/MAbs.bum	act9,1	PASS
corpus/aman/MAbs.bum	grd9,1	PASS
